151,설경구,20214823
152,이하늬,20214823
153,박소담,20214823
154,박해수,20214823
155,서현우,20214823
156,김동희,20214823
157,김민채,20228531
158,두범수,20228531
159,임영주,20228531
160,홍누림,20228531
161,제이크 질렌할,20228190
162,데니스 퀘이드,20228190
163,자부키 영-화이트,20228190
164,가브리엘 유니온,20228190
165,루시 리우,20228190
166,진영,20223740
167,김영민,20223740
168,김동휘,20223740
169,송건희,20223740
170,허동원,20223740
171,김한재,20212267
172,곽민규,20217433
173,장지훈,20217433
174,김금순,20217433
175,캐빈,20217433
176,노아 자베드라,20227101
177,레티티아 라이트,20226254
178,루피타 뇽오,20226254
179,다네이 거라이라,20226254
180,마틴 프리먼,20226254
181,다니엘 칼루야,20226254
182,안젤라 바셋,20226254
183,윈스턴 듀크,20226254
184,테노치 우에르타 메히아,20226254
185,한재하(가해자),20227412
186,문장미(미호3),20227412
187,신서옥(미호1),20227412
188,장재웅(미호2),20227412
189,유순웅,20212376
190,나가노 메이,20228365
191,히로세 아리스,20228365
192,나나오,20228365
193,카와에이 리나,20228365
194,오오시마 미유키,20228365
195,카츠무라 마사노부,20228365
196,마츠오 사토루,20228365
197,마루야마 토모미,20228365
198,엔도 켄이치,20228365
199,코이케 에이코,20228365
200,명선목,20227791
201,김경석,20227791
202,서현우,20225314
203,류아벨,20225314
204,심은우,20225314
205,제임스 맥어보이,20226572
206,클레어 포이,20226572
207,톰 컬렌,20226572
208,모리야마 미라이(토모나),20210848
209,이하정,20216645
210,이수지,20216645
211,황창영(몬스터 백작 드라이본),20227925
212,박시윤(바바라 공주),20227925
213,최정현(아가사),20227925
214,이선(뽀로로),20228308
215,류현경,20228230
216,김주헌,20228230
217,김신비,20228230
218,콜린 살몬,20227885
219,버지니아 매드슨,20227885
220,데이지 에드가 존스,20227751
221,테일러 존 스미스,20227751
222,해리스 딕킨슨,20227751
223,데이빗 스트라탄,20227751
224,가렛 딜라헌트,20227751
225,윤시윤(김대건),20210364
226,안성기(유진길),20210364
227,윤경호(현석문),20210364
228,이문식(조신철),20210364
229,이경영(이응식),20210364
230,신정근(임치화),20210364
231,이호원(최양업),20210364
232,이성민(한필주),20198461
233,남주혁(박인규),20198461
234,앤 해서웨이,20227461
235,안소니 홉킨스,20227461
236,나우엘 페레즈 비스카야트,20228371
237,라르스 아이딩어,20228371
238,김진근(반대길),20228438
239,영민(반석),20228438
240,박태건(사진작가),20228438
241,임백굉(밍량),20228247
242,이목(유팡),20228247
243,요애녕(키키),20228247
244,미치에다 슌스케,20228313
245,후쿠모토 리코,20228313
246,후루카와 코토네,20228313
247,마츠모토 호노카,20228313
248,카야 스코델라리오(마리-조세프),20228368
249,피어스 브로스넌(루이 14세),20228368
250,벤자민 워커(이브 선장),20228368
251,윌리엄 허트(라 셰즈 신부),20228368
252,판빙빙(인어),20228368
253,라미란,20206946
254,공명,20206946
255,염혜란,20206946
256,박병은,20206946
257,장윤주,20206946
258,이무생,20206946
259,안은진,20206946
260,조르디 푸홀 돌체트,20227629
261,안나 오틴,20227629
262,세니아 로제트,20227629
263,알베르트 보쉬,20227629
264,아이네트 주누,20227629
265,방민아(연경),20204422
266,이가섭(현수),20204422
267,유아인,20228414
268,고경표,20228414
269,이규형,20228414
270,옹성우,20228414
271,한이진(동석),20204664
272,문창길(순일),20204664
273,소이(미나),20204664
274,정제우(기술자),20228062
275,박지수(민지),20228062
276,추이 용슈안,20228367
277,요성동,20228367
278,쳉 지멍,20228367
279,시 쑤언루,20228367
280,피터 백,20228349
281,매기 그레이스,20227504
282,제레미 아이언스,20227504
283,다이안 키튼,20227504
284,디에고 보네타,20227504
285,권해효,20226585
286,이혜영,20226585
287,송선미,20226585
288,조윤희,20226585
289,박미소,20226585
290,신석호,20226585
291,오동민,20217027
292,최희진,20217027
293,이정현,20217027
294,제라드 버틀러(윌),20226806
295,제이미 알렉산더(리사),20226806
296,가브리엘라 하모리,20227797
297,후카다 쿄코,20227913
298,세토 코지,20227913
299,이주형,20224863
300,차선우,20224706
301,김강현,20224706
302,윤균상,20225824
303,김예원,20225824
304,이태환,20225824
305,배그린,20225824
306,연제욱,20225824
307,한선화,20225879
308,박호산,20225879
309,강현우,20213016
310,문의진,20213016
311,김건회,20213016
312,한종호,20213016
313,최용준,20213016
314,이문아,20213016
315,방은정(윤지),20227446
316,이연주,20227446
317,박서원,20227446
318,전병렬(현동),20228342
319,앤슨 마운트,20228029
320,애비 코니시,20228029
321,안소니 홉킨스,20228029
322,채서진,20212665
323,이이경,20212665
324,박건일,20212665
325,신주환,20212665
326,정영주,20212665
327,문숙,20212665
328,손현주(호성),20217769
329,류이호(루야오),20228310
330,강정희,20211567
331,양영희,20211567
332,아라이 카오루,20211567
333,미셸 모나한(애비),20227887
334,제이슨 클락(해칫),20227887
335,제이 코트니,20227887
336,레슬리 맨빌,20228046
337,라미란,20211242
338,정일우,20211242
339,김슬기,20211242
340,백현진,20211242
341,사와무라 레이코,20228341
342,아즈마 린,20212346
343,석희,20216626
344,류준열,20227762
345,유해진,20227762
346,최무성,20227762
347,조성하,20227762
348,박명훈,20227762
349,김성철,20227762
350,안은진,20227762
351,조윤서,20227762
352,박송열,20211542
353,원향라,20211542
354,캠 지갠뎃,20226690
355,랜디 커투어,20226690
356,권상우,20215315
357,오정세,20215315
358,이민정,20215315
359,박소이,20215315
360,엘리샤 커스버트,20227910
361,이오인 맥큰,20227910
362,테일러 러셀(매런),20228045
363,티모시 샬라메(리),20228045
364,마크 라이런스(설리),20228045
365,클로에 세비니(자넬),20228045
366,오희준,20217181
367,어성욱,20217181
368,박효주,20226877
369,김민재,20226877
370,차선우,20226877
371,곽민규(공석우),20216056
372,한선화(양영애),20216056
373,박성웅(마성준),20208101
374,양현민(청담도령),20208101
375,류경수(신남),20208101
376,정경호(그리고 손익수),20208101
377,서지유(정윤희),20208101
378,황동욱,20225818
379,황동욱,20225837
380,황동욱,20225838
381,황동욱,20225772
382,황동욱,20225829
383,채승하,20227298
384,민도윤,20227298
385,정하영(아이리스),20209929
386,손정아(레나타),20209929
387,윤석희(다리오),20209929
388,박세영(알리),20209929
389,차시윤,20228268
390,오우리,20223910
391,허다인,20223910
392,이호재,20212360
393,윤선애,20212360
394,이은조,20227653
395,임정현,20227653
396,기도영,20228264
397,금동호,20228264
398,이우진,20228264
399,이예진,20228263
400,이진,20228263
401,라미란(주상숙),20219628
402,김무열(박희철),20219628
403,윤경호(봉만식),20219628
404,서현우(조태주),20219628
405,박진주(봉만순),20219628
406,박민규,20228262
407,한혜지,20228261
408,이현지,20228261
409,임소윤,20228261
410,배보람,20228271
411,장하은,20228271
412,이영모,20228260
413,백세영,20228270
414,김다빈,20228259
415,김동준,20228258
416,배보람,20228249
417,최그림,20228257
418,전범석,20228256
419,류승룡(강진봉),20198317
420,염정아(오세연),20198317
421,박세완(여고생 세연),20198317
422,옹성우(정우),20198317
423,그레이스 캐롤라인 커리,20227514
424,버지니아 가드너,20227514
425,제프리 딘 모건,20227514
426,손영주,20212008
427,성희현,20212008
428,전석호(광성),20200566
429,태인호(석호),20200566
430,조성하(사형수),20200566
431,이원종(신사),20200566
432,김민엽,20200566
433,임승민(재하),20200566
434,최예빈,20200566
435,최희진,20200566
436,채서은,20200566
437,이규현,20200566
438,엄서현,20200566
439,이교형,20200566
440,권일,20200566
441,야마자키 켄토,20227756
442,요시자와 료,20227756
443,하시모토 칸나,20227756
444,양자경,20226798
445,스테파니 수,20226798
446,키 호이 콴,20226798
447,제이미 리 커티스,20226798
448,윤예희,20227947
449,이성종,20227947
450,김혜나,20227947
451,이주실,20227947
452,김다현,20227947
453,정연주,20227947
454,여진구,20224598
455,조이현,20224598
456,김혜윤,20224598
457,나인우,20224598
458,배인혁,20224598
459,하나모리 유미리,20227728
460,프랭크 그릴로,20228242
461,정성화(안중근),20196478
462,김고은(설희),20196478
463,나문희(조마리아),20196478
464,조재윤,20196478
465,배정남,20196478
466,이현우(유동하),20196478
467,박진주,20196478
468,김정현(M.A.X),20216644
469,김평조(대가리),20216644
470,김한나(니키타),20216644
471,문지홍(B.O.B),20216644
472,양준석(쮼시),20216644
473,지예은(selly),20216644
474,지예은,20216644
475,오륭,20216643
476,장 뤽 고다르,20228239
477,서현우(태균),20224717
478,이명로(태민),20224717
479,이설(미영),20224717
480,채닝 테이텀,20227753
481,루이스 풀먼,20228105
482,클라라 루가드,20228105
483,패트리시아 벨라즈퀘즈,20228234
484,샘 리차드슨,20228028
485,밀라나 바인트루브,20228028
486,조지 바실,20228028
487,사라 번즈,20228028
488,마이클 체너스,20228028
489,캐서린 커틴,20228028
490,송새벽,20217624
491,라미란,20217624
492,이범수,20217624
493,이경영,20217624
494,오대환,20217624
495,유다인,20211566
496,조은지,20211566
497,심은경,20200307
498,후지 스미코,20200307
499,송민혁,20223948
500,조민상,20223948
501,한태경,20223948
502,안도영(여도은),20223526
503,임현제(록치밍),20228090
504,임달화(람유청),20228090
505,방중신,20228090
506,담요문,20228090
507,오탁희,20228090
508,크리스찬 베일,20227776
509,마고 로비,20227776
510,존 데이비드 워싱턴,20227776
511,라미 말렉,20227776
512,로버트 드 니로,20227776
513,크리스 록,20227776
514,안야 테일러 조이,20227776
515,조 샐다나,20227776
516,마이크 마이어스,20227776
517,마이클 섀넌,20227776
518,티모시 올리펀트,20227776
519,안드레아 라이즈보로,20227776
520,테일러 스위프트,20227776
521,마티아스 쇼에나에츠,20227776
522,알렉산드로 니볼라,20227776
523,무카이 아이,20228164
524,이마이 카호,20228175
525,유현준,20223949
526,김강희,20223949
527,우상기,20223949
528,윌 빈튼,20227806
529,김정민우,20224726
530,미라 소르비노,20226584
531,케빈 소르보,20226584
532,피터 코요테,20226584
533,김철윤,20228152
534,노상현,20228152
535,에밀리아 존스(루비),20218904
536,퍼디아 월시-필로(마일스),20218904
537,말리 매트린(재키),20218904
538,트로이 코처(프랭크),20218904
539,다니엘 듀런트(레오),20218904
540,에우헤니오 데르베스,20218904
541,김영옥(말임),20219310
542,김영민(종욱),20219310
543,박성연(미숙),20219310
544,김혜나(유진),20219310
545,장차현실,20209297
546,정은혜,20209297
547,드웨인 존슨(블랙 아담),20226886
548,노아 센티네오(아톰 스매셔),20226886
549,피어스 브로스넌(닥터 페이트),20226886
550,퀸테사 스윈들(사이클론),20226886
551,알디스 호지(호크맨),20226886
552,사라 샤이(아드리아나),20226886
553,유해진,20226500
554,김희선,20226500
555,차인표,20226500
556,진선규,20226500
557,한선화,20226500
558,정다은,20226500
559,김창열,20200523
560,드니 포달리데스,20224314
561,레아 세이두,20224314
562,루비 로즈,20226779
563,프랭크 그릴로,20226779
564,패트릭 슈왈제네거,20226779
565,송강호(상현),20206257
566,강동원(동수),20206257
567,배두나(수진),20206257
568,이지은(소영),20206257
569,이주영(이형사),20206257
570,박해일(해준),20209654
571,탕웨이(서래),20209654
572,이정현(정안),20209654
573,루치아 모니즈(벨라),20210611
574,메이지 슬라이(루),20210611
575,소피아 마일즈(앤),20210611
576,루벤 가르시아(조타),20210611
577,김보라(효은),20201473
578,방효린(가람),20201473
579,김정아(이슬),20201473
580,김영식,20212391
581,시미즈 히로야,20227857
582,오츠카 아키오,20227857
583,스다 마사키,20227462
584,후카세,20227462
585,오구리 슌,20227462
586,나카무라 시도,20227462
587,타카하타 미츠키,20227462
588,장현성(민석),20209349
589,안승균(현재),20209349
590,에디 레드메인,20227886
591,제시카 차스테인,20227886
592,김수정,20207662
593,정유나,20207662
594,장동윤,20218656
595,박유나,20218656
596,박해일(이순신),20209343
597,변요한(와키자카 야스하루),20209343
598,안성기(어영담),20209343
599,손현주(원균),20209343
600,김성규(준사),20209343
601,김성균(가토),20209343
602,김향기(보름),20209343
603,옥택연(임준영),20209343
604,공명(이억기),20209343
605,박지환(나대용),20209343
606,조재윤(마나베 사마노조),20209343
607,김효주(기생10),20209343
608,오대환,20228063
609,오윤아,20228063
610,안석환,20228063
611,이준혁,20228063
612,고규필,20228063
613,신수연,20228063
614,최승윤(소영),20227863
615,이든 황(동현),20227863
616,도현 노엘 황(어린 동현),20227863
617,앤소니 심(사이먼),20227863
618,"강인성(인식, 원식)",20227863
619,김금순(윤화),20227570
620,소연(공찬),20226679
621,엄상현(쥬키오/가이아),20226679
622,김현욱(쥬테라/부리),20226679
623,강은애(반장/미니 티라노),20226679
624,홍범기(쥬테고/딘),20226679
625,황창영(쥬렉스/티라노),20226679
626,이현(쥬톱스/바리),20226679
627,박리나(사라/미니 브라키오),20226679
628,이인성(쥬박사),20226679
629,김영선(쥬라킹),20226679
630,예브게니 슈테판,20200155
631,존 카메론 밋첼,20200155
632,모지민,20200155
633,강동원(한정석),20193450
634,이정현(민정),20193450
635,이태경,20228059
636,강애심,20228059
637,허은진,20228059
638,배다해(투란도트),20225843
639,민우혁(칼라프),20225843
640,양서윤(류),20225843
641,성기윤(알티움),20225843
642,이정애,20225508
643,이성욱,20201875
644,모리 나나(타카츠키 미나토/모나),20227455
645,김주아(정희),20217124
646,윤아정(민영),20217124
647,민도윤(킬러),20226315
648,제이미 리 커티스(로리 스트로드),20227636
649,모리카와 아오이(나가세 소라),20217948
650,마츠이 레나(요시즈키 미레),20217948
651,모모타 카나코(카와타니 레이카),20217948
652,강길우(제희),20228012
653,박정연(연희),20228012
654,변중희(엄마),20228012
655,이한주(석우),20228012
656,김준배(경수),20228012
657,김용지,20226220
658,윤유선,20226220
659,박종환,20226220
660,김진엽,20226220
661,뇌가음,20227801
662,김금순(중년여인),20209132
663,안소희(소녀),20209132
664,강진아(송민재),20209132
665,곽민규(이태규),20209132
666,이지현(차탄),20226670
667,조경이(삼순),20226670
668,여대현,20226453
669,이원희,20226453
670,김여진,20218459
671,김도윤,20218459
672,정웅인,20218459
673,설종환(선회),20203482
674,김영준,20203482
675,조민상,20203482
676,한혜지(현지),20201698
677,김판겸(남자),20201698
678,민도희,20227352
679,김대건,20227352
680,하스미 쿠레아,20227995
681,아키라 에리,20227985
682,천우희(세영),20225861
683,조현철(현철),20225861
684,김용지(미진),20225861
685,정진운,20216224
686,안서현,20216224
687,이주연,20216224
688,설경구,20227979
689,장동건,20227979
690,김희애,20227979
691,수현,20227979
692,니시지마 히데토시,20227278
693,아나이스 드무스티에,20227090
694,발레리아 브루니 테데스키,20227090
695,류화영,20226891
696,박진우,20226891
697,이홍내(하늘),20209515
698,정휘(봉식),20209515
699,곽민규(민호),20209515
700,염문경(정연),20209515
701,강정우(정민),20209515
702,줄리아 로버츠,20227338
703,조지 클루니,20227338
704,케이틀린 디버,20227338
705,이사벨 퍼만,20227304
706,줄리아 스타일즈,20227304
707,로지프 서덜랜드,20227304
708,아담 드라이버,20227905
709,그레타 거윅,20227905
710,돈 치들,20227905
711,쿠사나기 츠요시,20227914
712,스티브 잔,20212785
713,닐 패트릭 해리스,20212785
714,사천화,20211341
715,강별,20210933
716,박연우,20210933
717,강승현,20210933
718,송영규,20210933
719,문원주,20210933
720,김기남,20210933
721,이병헌,20203863
722,유아인,20203863
723,크리스 프랫(슈퍼 마리오),20227890
724,안야 테일러 조이(피치 공주),20227890
725,잭 블랙(쿠파),20227890
726,찰리 데이(루이지),20227890
727,김윤서,20210620
728,강길우,20210620
729,안소요,20201761
730,오민애,20201761
731,소지 베이컨,20225729
732,제시 어셔,20225729
733,카일 갈너,20225729
734,케이틀린 스테이시,20225729
735,칼 펜,20225729
736,롭 모건,20225729
737,한석규,20227834
738,김서형,20227834
739,진호은,20227834
740,심달기(주리),20210029
741,정은경(영심),20210029
742,우효원(이원),20210029
743,고경표(박천우),20217826
744,이이경(리용호),20217826
745,음문석(강은표),20217826
746,박세완(리연희),20217826
747,이순원(최승일),20217826
748,곽동연(김만철),20217826
749,김민호(방철진),20217826
750,김포도,20207566
751,이인규,20207566
752,김수만,20207566
753,구자환  ,20202254
754,  표임용  ,20202254
755,  김주형,20202254
756,프랭키 페이슨(케네스 챔버레인),20227612
757,현우석(도윤),20223985
758,박상훈(재민),20223985
759,정웅인(승원),20223985
760,김자영(이모),20223985
761,오하늬,20223911
762,안지효,20200391
763,이효재,20200391
764,조은형,20200391
765,김푸름,20200391
766,엄준기(재현),20193507
767,정혜경,20193507
768,한지원,20216491
769,제민호,20216491
770,유민곤,20216491
771,탁기영,20216491
772,서우진,20216491
773,서인국(박종두),20211472
774,장동윤(이도일),20211472
775,최귀화(알파),20211472
776,성동일(오대웅),20211472
777,박호산(이석우),20211472
778,정소민(이다연),20211472
779,고창석(고건배),20211472
780,장영남(최명주),20211472
781,손종학(손수철),20211472
782,이성욱(이경호),20211472
783,홍지윤(송은지),20211472
784,우연,20225521
785,이민선(민선),20225521
786,배연경(판매자),20225521
787,리 톰슨,20227729
788,샘 헤닝스,20227729
789,킬리언 머피,20226431
790,에밀리 블런트,20226431
791,맷 데이먼,20226431
792,로버트 다우니 주니어,20226431
793,플로렌스 퓨,20226431
794,톰 홀랜드(피터 파커/스파이더맨),20227308
795,젠데이아 콜먼(MJ),20227308
796,베네딕트 컴버배치(닥터 스트레인지),20227308
797,제이콥 배덜런(네드 리즈),20227308
798,존 파브로(해피 호건),20227308
799,마리사 토메이(메이 숙모),20227308
800,테레사 팔머,20226882
801,스티브 크리,20226882
802,트리스탄 루게리,20226882
803,선동혁,20219457
804,정아미,20219457
805,임선녀(본인),20219820
806,하비에르 드롤라스,20227674
807,브리 그랜트,20227707
808,드루브 싱,20227707
809,크리스찬 하워드,20226800
810,사쿠라이 아유,20227296
811,스노하라 미키,20227295
812,하츠미 사키,20227447
813,사무엘 L. 잭슨,20224971
814,마이클 세라,20224971
815,양자경,20224971
816,왕대륙,20225723
817,민도윤,20226461
818,민도윤,20226450
819,레베카 로메인,20226894
820,필립 윈체스터,20226894
821,칼럼 번,20225255
822,민도윤(킬러),20226286
823,문지후,20227726
824,변동욱(병구),20223456
825,조혜진(신부),20223456
826,전지학(황사장),20223456
827,이자벨 위페르,20227686
828,유연석,20227684
829,차태현,20227684
830,하정우(배민태),20216476
831,김남길(강호령),20216476
832,유다인(문영),20216476
833,김희상(카페 사장),20210781
834,김태휘,20227675
835,현빈,20215601
836,유해진,20215601
837,임윤아,20215601
838,다니엘 헤니,20215601
839,진선규,20215601
840,윤성돈,20227561
841,이선재,20227561
842,나가사쿠 히로미,20209870
843,아시다 마나,20225882
844,오세연,20211244
845,문주하(엄마),20227574
846,최민성(강우승(아들)),20227574
847,김희철(아빠),20227574
848,유석명,20227373
849,임지현,20227558
850,윤금선아,20227572
851,유은아,20227572
852,김경태,20227557
853,이서윤,20227557
854,류진석(허단장),20210458
855,주영호(기삼),20226799
856,권해성(운철),20226799
857,천지유(젊은 역술인),20226799
858,이용헌(용진),20226799
859,금동호(청년),20226823
860,이양희(괴인),20226823
861,이장유(낚시가게 아저씨),20226823
862,이재일(스턴트),20226823
863,장준휘(성근),20226823
864,김아석(종훈),20226823
865,김최용준(남자),20226823
866,김대중(성근 부 목소리),20226823
867,오민애(서암댁),20226823
868,김재화(화천댁),20226823
869,한해인(효은),20226823
870,유병용(선우),20226823
871,장준휘(성근),20211596
872,김아석(종훈),20211596
873,김최용준(남자),20211596
874,김대중(성근 부 목소리),20211596
875,금동호(청년),20201046
876,이양희(괴인),20201046
877,이장유(낚시가게 아저씨),20201046
878,이재일(스턴트),20201046
879,설시연,20209137
880,배연우,20209137
881,박소정,20209137
882,한송희,20209137
883,한해인(효은),20223611
884,유병용(선우),20223611
885,사토미 유리아,20227510
886,나가세 마미,20227503
887,하루나 하나,20227467
888,김하영(중헌),20227499
889,백서빈(현우),20227499
890,김종인(경목),20227499
891,이주원(은혜),20227499
892,정소영,20227499
893,이나영,20227499
894,문정열,20227499
895,이태경,20226215
896,권다함,20226215
897,강애심(여옥),20216638
898,이선주(금자),20216638
899,우미화(미정),20216638
900,이태경,20212173
901,신지이(진아),20202090
902,최유송(서인),20202090
903,윤부진(엄마),20202090
904,이태경(과학교사),20202090
905,정유진,20202090
906,김보민,20202090
907,박찬영,20202090
908,최은영,20202090
909,이세인,20202090
910,염문경,20206934
911,정수미,20206934
912,김소랑,20208167
913,손용범(승관),20204704
914,김금순,20215684
915,김태완,20215684
916,박세인,20215684
917,장혁진,20215684
918,김금순,20215684
919,백선출,20206832
920,권해경,20206832
921,이해민,20201695
922,에시 데이비스(버니),20227495
923,토마신 맥켄지(토냐),20227495
924,샘 워싱턴,20226957
925,조 샐다나,20226957
926,시고니 위버,20226957
927,스티븐 랭,20226957
928,츠치야 타오,20226735
929,엄상현(폴리),20227366
930,박선영(엠버),20227366
931,오민애(서암댁),20217160
932,김재화(화천댁),20217160
933,마츠오카 요시츠구(우에스기 후타로),20226751
934,하나자와 카나(나카오 이치카),20226751
935,타케타츠 아야나(나카노 니노),20226751
936,이토 미쿠(나카노 미쿠),20226751
937,사쿠라 아야네(나카노 요츠바),20226751
938,미나세 이노리(나카노 이츠키),20226751
939,김건원,20227475
940,이관헌,20227475
941,김결,20227474
942,김동현,20227474
943,남태하(동해),20203463
944,김태현(승해),20203463
945,서동갑(승만),20203463
946,마츠모토 메이,20227453
947,카나에 루카,20227453
948,브래드 피트,20227374
949,마고 로비,20227374
950,디에고 칼바,20227374
951,진 스마트,20227374
952,조반 아데포,20227374
953,리 준 리,20227374
954,토비 맥과이어,20227374
955,이드리스 엘바(네이트),20226864
956,샬토 코플리(마틴),20226864
957,두산 페트코비츠,20225730
958,스트라히냐 블라지츠,20225730
959,임세미(소진),20226380
960,성지루(동혁),20226380
961,한지원(혜린),20226380
962,조세핀 랭포드,20226568
963,히어로 파인즈 티핀,20226568
964,허지나,20225331
965,이재준,20225331
966,저스틴 레이,20227420
967,크리스틴 주아베,20227420
968,박서함(장재영),20225892
969,박재찬(추상우),20225892
970,박서진,20226510
971,조재윤,20226510
972,방승호,20217495
973,김소정,20226185
974,정찬우,20226185
975,이정재(박평호),20211792
976,정우성(김정도),20211792
977,전혜진(방주경),20211792
978,허성태(장철성),20211792
979,고윤정(조유정),20211792
980,김종수(안부장),20211792
981,정만식(양보성),20211792
982,홍금보,20227411
983,견자단,20227411
984,원화평,20227411
985,줄리엣 비노쉬,20226365
986,모건 프리먼,20226365
987,프랭크 그릴로,20226365
988,카메론 모나한,20226365
989,할라 핀리,20226365
990,강동원,20227410
991,허준호,20227410
992,이솜,20227410
993,이동휘,20227410
994,김종수,20227410
995,김춘나,20218685
996,김종석,20218685
997,김새봄,20218685
998,오민애,20217162
999,류이재,20217162
1000,아나 루지에로(소피),20217391
1001,김새벽(수영),20217391
1002,곽민규(종구),20217391
1003,전봉석,20209934
1004,박정연,20209934
1005,박예영,20212366
1006,류아벨,20212366
1007,박종환,20212366
1008,이혜아,20227360
1009,여영은,20227360
1010,최희진,20227344
1011,노재원,20227344
1012,이민구,20227343
1013,김지수,20227343
1014,하나에 나츠키(카마도 탄지로),20226201
1015,키토 아카리(카마도 네즈코),20226201
1016,시모노 히로(아가츠마 젠이츠),20226201
1017,마츠오카 요시츠구(하시바라 이노스케),20226201
1018,신지인,20227340
1019,문수영,20227340
1020,사브리나 오아자니(조라),20225075
1021,람지 베디아(오마르),20225075
1022,노자와 마사코(손오반/손오공/손오천),20225057
1023,후루카와 토시오(피콜로),20225057
1024,호리카와 료(베지터),20225057
1025,타나카 마유미(크리링),20225057
1026,올가 쿠릴렌코,20226194
1027,램버트 윌슨,20226194
1028,리카르도 스카마르치오,20226194
1029,시드 바벳 크누센,20226194
1030,아마미 유키,20226970
1031,마츠시게 유타카,20226970
1032,신카와 유아,20226970
1033,세토 토시키,20226970
1034,쿠사부에 미츠코,20226970
1035,유승훈,20226892
1036,조완진(병진),20226314
1037,전아희,20223460
1038,한성수,20223460
1039,송지혁,20223460
1040,박시연,20225860
1041,김민영,20225860
1042,이채담,20227301
1043,신연우,20227301
1044,민도윤,20227312
1045,닐 맥도노프,20227287
1046,론 펄먼,20227287
1047,파즈 베가,20227287
1048,호세 마리아 야칙,20227287
1049,이승재,20227267
